4E00601|Arcis-sur-Aube|1570 - 1680|Baptême, Mariage, Sépulture|318|https://www.archives-aube.fr/_recherche-images/download/304307/image/29378/0/full/max/0/default.jpg
4E00602|Arcis-sur-Aube|1680 - 1720|Baptême, Mariage, Sépulture|487|https://www.archives-aube.fr/_recherche-images/download/304308/image/29379/0/full/max/0/default.jpg
4E00603|Arcis-sur-Aube|1721 - 1742|Baptême, Mariage, Sépulture|384|https://www.archives-aube.fr/_recherche-images/download/304309/image/29380/0/full/max/0/default.jpg
4E00604|Arcis-sur-Aube|1743 - 1758|Baptême, Mariage, Sépulture|415|https://www.archives-aube.fr/_recherche-images/download/304310/image/29381/0/full/max/0/default.jpg
4E00605|Arcis-sur-Aube|1759 - 1770|Baptême, Mariage, Sépulture|426|https://www.archives-aube.fr/_recherche-images/download/304311/image/29382/0/full/max/0/default.jpg
4E00606|Arcis-sur-Aube|1771 - 1779|Baptême, Mariage, Sépulture|408|https://www.archives-aube.fr/_recherche-images/download/304312/image/29383/0/full/max/0/default.jpg
4E00607|Arcis-sur-Aube|1780 - 1788|Baptême, Mariage, Sépulture|396|https://www.archives-aube.fr/_recherche-images/download/304313/image/29384/0/full/max/0/default.jpg
4E00608|Arcis-sur-Aube|1789 - 1792|Baptême, Mariage, Sépulture|211|https://www.archives-aube.fr/_recherche-images/download/304314/image/29385/0/full/max/0/default.jpg
4E00617|Arcis-sur-Aube|1793 - 1803|Mariage|178|https://www.archives-aube.fr/_recherche-images/download/304316/image/29387/0/full/max/0/default.jpg
4E00618|Arcis-sur-Aube|1804 - 1817|Mariage|224|https://www.archives-aube.fr/_recherche-images/download/304320/image/29391/0/full/max/0/default.jpg
4E00619|Arcis-sur-Aube|1818 - 1832|Mariage|198|https://www.archives-aube.fr/_recherche-images/download/304324/image/29395/0/full/max/0/default.jpg
4E00620|Arcis-sur-Aube|1833 - 1846|Mariage|242|https://www.archives-aube.fr/_recherche-images/download/304326/image/29397/0/full/max/0/default.jpg
4E00621|Arcis-sur-Aube|1847 - 1860|Mariage|233|https://www.archives-aube.fr/_recherche-images/download/304329/image/29400/0/full/max/0/default.jpg
4E00622|Arcis-sur-Aube|1861 - 1876|Mariage|296|https://www.archives-aube.fr/_recherche-images/download/304334/image/29405/0/full/max/0/default.jpg
4E00630|Arcis-sur-Aube|1877 - 1892|Mariage|278|https://www.archives-aube.fr/_recherche-images/download/304337/image/29408/0/full/max/0/default.jpg
4E006 33|Arcis-sur-Aube|1893 - 1902|Mariage|185|https://www.archives-aube.fr/_recherche-images/download/309956/image/35021/0/full/max/0/default.jpg
4E006 38|Arcis-sur-Aube|1903 - 1911|Mariage|185|https://www.archives-aube.fr/_recherche-images/download/309957/image/35022/0/full/max/0/default.jpg
4E006 39|Arcis-sur-Aube|1912 - 1915|Mariage|56|https://www.archives-aube.fr/_recherche-images/download/309958/image/35023/0/full/max/0/default.jpg
4 E 6 39|Arcis-sur-Aube|1916 - 1919|Mariage|51|https://www.archives-aube.fr/_recherche-images/download/312588/image/37652/0/full/max/0/default.jpg
4E006 39|Arcis-sur-Aube|1920 - 1922|Mariage|58|https://www.archives-aube.fr/_recherche-images/download/1397509/image/102179/0/full/max/0/default.jpg
4 E 6/37|Arcis-sur-Aube|1923 - 1925|Naissance|52|https://www.archives-aube.fr/_recherche-images/download/1457637/image/117594/0/full/max/0/default.jpg
